1.0,672,544,32,32
1.0,736,544,32,32
1.0,768,544,32,32
1.0,800,544,32,32
1.0,832,544,32,32
1.0,704,544,32,32
1.0,384,512,32,32
1.0,448,512,32,32
1.0,512,512,32,32
1.0,512,512,32,32
1.0,544,512,32,32
1.0,480,512,32,32
1.0,352,224,32,32
1.0,384,224,32,32
1.0,224,288,32,32
1.0,224,320,32,32
1.0,224,384,32,32
1.0,224,352,32,32
1.0,608,160,32,32
1.0,640,160,32,32
1.0,672,160,32,32
1.0,672,128,32,32
1.0,704,160,32,32
1.0,736,160,32,32
1.0,768,160,32,32
1.0,800,160,32,32
1.0,832,160,32,32
1.0,416,512,32,32
1.0,352,512,32,32
1.0,160,512,32,32
1.0,160,544,32,32
1.0,160,576,32,32
1.0,160,640,32,32
1.0,160,608,32,32
1.0,224,640,32,32
1.0,192,640,32,32
0.0,32,32,32,32
0.0,32,64,32,32
0.0,64,64,32,32
0.0,64,32,32,32
0.0,96,32,32,32
0.0,96,64,32,32
0.0,128,64,32,32
0.0,128,32,32,32
0.0,128,96,32,32
0.0,96,96,32,32
0.0,96,128,32,32
0.0,64,128,32,32
0.0,64,96,32,32
0.0,32,96,32,32
0.0,32,128,32,32
0.0,128,128,32,32
0.0,160,128,32,32
0.0,160,96,32,32
0.0,160,160,32,32
0.0,128,160,32,32
0.0,96,160,32,32
0.0,96,192,32,32
0.0,128,192,32,32
0.0,160,192,32,32
0.0,160,224,32,32
0.0,128,224,32,32
0.0,96,224,32,32
0.0,64,224,32,32
0.0,64,192,32,32
0.0,32,192,32,32
0.0,32,224,32,32
0.0,64,256,32,32
0.0,32,288,32,32
0.0,32,256,32,32
0.0,64,288,32,32
0.0,96,256,32,32
0.0,96,288,32,32
0.0,96,320,32,32
0.0,64,320,32,32
0.0,64,320,32,32
0.0,32,352,32,32
0.0,32,320,32,32
0.0,64,352,32,32
0.0,96,352,32,32
0.0,128,352,32,32
0.0,128,320,32,32
0.0,128,288,32,32
0.0,160,288,32,32
0.0,160,320,32,32
0.0,160,352,32,32
0.0,192,352,32,32
0.0,192,320,32,32
0.0,192,288,32,32
0.0,192,384,32,32
0.0,192,416,32,32
0.0,192,448,32,32
0.0,192,480,32,32
0.0,160,480,32,32
0.0,160,448,32,32
0.0,160,416,32,32
0.0,160,384,32,32
0.0,128,384,32,32
0.0,128,416,32,32
0.0,128,448,32,32
0.0,128,480,32,32
0.0,96,480,32,32
0.0,96,448,32,32
0.0,96,416,32,32
0.0,96,384,32,32
0.0,64,384,32,32
0.0,64,416,32,32
0.0,64,448,32,32
0.0,64,480,32,32
0.0,32,480,32,32
0.0,32,448,32,32
0.0,32,416,32,32
0.0,32,384,32,32
0.0,32,512,32,32
0.0,32,544,32,32
0.0,32,576,32,32
0.0,32,608,32,32
0.0,32,640,32,32
0.0,32,672,32,32
0.0,32,704,32,32
0.0,32,736,32,32
0.0,64,736,32,32
0.0,64,704,32,32
0.0,96,704,32,32
0.0,96,736,32,32
0.0,128,736,32,32
0.0,128,704,32,32
0.0,128,672,32,32
0.0,128,640,32,32
0.0,96,640,32,32
0.0,96,672,32,32
0.0,64,672,32,32
0.0,64,640,32,32
0.0,64,608,32,32
0.0,96,608,32,32
0.0,128,608,32,32
0.0,128,576,32,32
0.0,96,576,32,32
0.0,64,576,32,32
0.0,64,544,32,32
0.0,96,544,32,32
0.0,96,512,32,32
0.0,64,512,32,32
0.0,128,512,32,32
0.0,128,544,32,32
0.0,224,416,32,32
0.0,224,448,32,32
0.0,224,480,32,32
0.0,224,512,32,32
0.0,192,512,32,32
0.0,192,544,32,32
0.0,224,544,32,32
0.0,224,576,32,32
0.0,192,576,32,32
0.0,192,608,32,32
0.0,224,608,32,32
0.0,160,672,32,32
0.0,160,704,32,32
0.0,160,736,32,32
0.0,192,736,32,32
0.0,192,704,32,32
0.0,192,672,32,32
0.0,224,672,32,32
0.0,224,704,32,32
0.0,224,736,32,32
0.0,256,288,32,32
0.0,256,320,32,32
0.0,256,352,32,32
0.0,256,384,32,32
0.0,256,416,32,32
0.0,256,448,32,32
0.0,256,480,32,32
0.0,256,512,32,32
0.0,256,544,32,32
0.0,256,576,32,32
0.0,256,608,32,32
0.0,256,640,32,32
0.0,288,672,32,32
0.0,256,704,32,32
0.0,256,704,32,32
0.0,288,704,32,32
0.0,256,672,32,32
0.0,256,736,32,32
0.0,288,736,32,32
0.0,224,32,32,32
0.0,192,64,32,32
0.0,224,64,32,32
0.0,192,32,32,32
0.0,256,32,32,32
0.0,256,64,32,32
0.0,288,64,32,32
0.0,288,32,32,32
0.0,288,96,32,32
0.0,288,128,32,32
0.0,256,128,32,32
0.0,256,96,32,32
0.0,224,96,32,32
0.0,224,128,32,32
0.0,192,128,32,32
0.0,192,96,32,32
0.0,192,160,32,32
0.0,192,192,32,32
0.0,192,224,32,32
0.0,224,224,32,32
0.0,224,192,32,32
0.0,256,192,32,32
0.0,256,224,32,32
0.0,288,224,32,32
0.0,288,192,32,32
0.0,288,160,32,32
0.0,320,160,32,32
0.0,320,192,32,32
0.0,320,128,32,32
0.0,256,160,32,32
0.0,224,160,32,32
0.0,352,192,32,32
0.0,384,192,32,32
0.0,384,160,32,32
0.0,352,160,32,32
0.0,352,128,32,32
0.0,384,128,32,32
0.0,384,96,32,32
0.0,352,96,32,32
0.0,352,64,32,32
0.0,384,64,32,32
0.0,384,32,32,32
0.0,352,32,32,32
0.0,416,32,32,32
0.0,416,64,32,32
0.0,448,64,32,32
0.0,448,32,32,32
0.0,480,32,32,32
0.0,480,64,32,32
0.0,512,64,32,32
0.0,512,32,32,32
0.0,544,32,32,32
0.0,544,64,32,32
0.0,576,64,32,32
0.0,608,64,32,32
0.0,608,32,32,32
0.0,640,32,32,32
0.0,640,64,32,32
0.0,672,64,32,32
0.0,672,32,32,32
0.0,704,32,32,32
0.0,704,64,32,32
0.0,736,64,32,32
0.0,736,32,32,32
0.0,768,32,32,32
0.0,768,64,32,32
0.0,800,64,32,32
0.0,800,32,32,32
0.0,832,32,32,32
0.0,832,64,32,32
0.0,864,32,32,32
0.0,864,64,32,32
0.0,896,64,32,32
0.0,896,32,32,32
0.0,928,32,32,32
0.0,928,64,32,32
0.0,960,64,32,32
0.0,960,32,32,32
0.0,960,96,32,32
0.0,960,128,32,32
0.0,960,160,32,32
0.0,928,160,32,32
0.0,896,160,32,32
0.0,864,160,32,32
0.0,864,128,32,32
0.0,896,128,32,32
0.0,928,128,32,32
0.0,928,96,32,32
0.0,896,96,32,32
0.0,864,96,32,32
0.0,832,96,32,32
0.0,832,128,32,32
0.0,800,128,32,32
0.0,800,96,32,32
0.0,768,96,32,32
0.0,768,128,32,32
0.0,736,128,32,32
0.0,704,128,32,32
0.0,704,96,32,32
0.0,736,96,32,32
0.0,672,96,32,32
0.0,640,96,32,32
0.0,640,128,32,32
0.0,608,128,32,32
0.0,608,96,32,32
0.0,544,96,32,32
0.0,576,128,32,32
0.0,576,96,32,32
0.0,544,128,32,32
0.0,544,160,32,32
0.0,512,160,32,32
0.0,512,128,32,32
0.0,512,96,32,32
0.0,480,96,32,32
0.0,480,128,32,32
0.0,480,160,32,32
0.0,448,160,32,32
0.0,448,128,32,32
0.0,448,96,32,32
0.0,416,96,32,32
0.0,416,128,32,32
0.0,416,128,32,32
0.0,416,160,32,32
0.0,288,288,32,32
0.0,320,288,32,32
0.0,352,288,32,32
0.0,352,256,32,32
0.0,384,256,32,32
0.0,384,288,32,32
0.0,416,288,32,32
0.0,416,256,32,32
0.0,416,224,32,32
0.0,416,192,32,32
0.0,448,192,32,32
0.0,448,224,32,32
0.0,448,256,32,32
0.0,448,288,32,32
0.0,480,288,32,32
0.0,480,256,32,32
0.0,480,224,32,32
0.0,480,192,32,32
0.0,512,192,32,32
0.0,512,224,32,32
0.0,512,256,32,32
0.0,512,288,32,32
0.0,544,288,32,32
0.0,544,256,32,32
0.0,544,224,32,32
0.0,544,192,32,32
0.0,576,192,32,32
0.0,576,224,32,32
0.0,576,256,32,32
0.0,576,288,32,32
0.0,608,288,32,32
0.0,608,256,32,32
0.0,608,224,32,32
0.0,608,192,32,32
0.0,640,192,32,32
0.0,640,224,32,32
0.0,640,256,32,32
0.0,640,288,32,32
0.0,672,288,32,32
0.0,672,256,32,32
0.0,672,224,32,32
0.0,672,192,32,32
0.0,704,192,32,32
0.0,704,224,32,32
0.0,704,256,32,32
0.0,704,288,32,32
0.0,736,288,32,32
0.0,736,256,32,32
0.0,736,224,32,32
0.0,736,192,32,32
0.0,768,192,32,32
0.0,768,224,32,32
0.0,768,256,32,32
0.0,768,256,32,32
0.0,768,288,32,32
0.0,800,288,32,32
0.0,800,256,32,32
0.0,800,224,32,32
0.0,800,192,32,32
0.0,832,192,32,32
0.0,832,224,32,32
0.0,832,256,32,32
0.0,832,288,32,32
0.0,864,288,32,32
0.0,864,256,32,32
0.0,864,224,32,32
0.0,864,224,32,32
0.0,896,192,32,32
0.0,864,192,32,32
0.0,896,224,32,32
0.0,896,256,32,32
0.0,896,288,32,32
0.0,928,288,32,32
0.0,928,256,32,32
0.0,928,224,32,32
0.0,928,192,32,32
0.0,960,192,32,32
0.0,960,224,32,32
0.0,960,256,32,32
0.0,960,288,32,32
0.0,832,320,32,32
0.0,800,320,32,32
0.0,768,320,32,32
0.0,736,352,32,32
0.0,736,352,32,32
0.0,704,352,32,32
0.0,672,352,32,32
0.0,640,352,32,32
0.0,608,352,32,32
0.0,608,320,32,32
0.0,640,320,32,32
0.0,672,320,32,32
0.0,608,384,32,32
0.0,608,416,32,32
0.0,608,448,32,32
0.0,608,480,32,32
0.0,608,512,32,32
0.0,640,512,32,32
0.0,672,512,32,32
0.0,672,480,32,32
0.0,640,480,32,32
0.0,640,448,32,32
0.0,672,448,32,32
0.0,672,416,32,32
0.0,640,416,32,32
0.0,640,384,32,32
0.0,672,384,32,32
0.0,704,384,32,32
0.0,736,384,32,32
0.0,736,416,32,32
0.0,704,416,32,32
0.0,704,448,32,32
0.0,736,448,32,32
0.0,736,480,32,32
0.0,704,480,32,32
0.0,704,512,32,32
0.0,736,512,32,32
0.0,768,512,32,32
0.0,800,512,32,32
0.0,800,480,32,32
0.0,768,480,32,32
0.0,768,448,32,32
0.0,800,448,32,32
0.0,800,416,32,32
0.0,768,416,32,32
0.0,768,384,32,32
0.0,800,384,32,32
0.0,800,352,32,32
0.0,768,352,32,32
0.0,832,352,32,32
0.0,832,384,32,32
0.0,896,384,32,32
0.0,864,352,32,32
0.0,864,384,32,32
0.0,896,352,32,32
0.0,928,352,32,32
0.0,928,384,32,32
0.0,960,384,32,32
0.0,960,352,32,32
0.0,960,416,32,32
0.0,960,448,32,32
0.0,928,448,32,32
0.0,928,416,32,32
0.0,896,416,32,32
0.0,896,448,32,32
0.0,864,448,32,32
0.0,864,416,32,32
0.0,832,416,32,32
0.0,832,448,32,32
0.0,832,480,32,32
0.0,832,512,32,32
0.0,864,512,32,32
0.0,864,480,32,32
0.0,896,480,32,32
0.0,896,512,32,32
0.0,928,512,32,32
0.0,928,480,32,32
0.0,960,480,32,32
0.0,960,512,32,32
0.0,928,544,32,32
0.0,928,544,32,32
0.0,896,544,32,32
0.0,864,544,32,32
0.0,864,576,32,32
0.0,896,576,32,32
0.0,928,576,32,32
0.0,960,576,32,32
0.0,960,544,32,32
0.0,960,608,32,32
0.0,928,608,32,32
0.0,928,640,32,32
0.0,960,640,32,32
0.0,960,672,32,32
0.0,928,672,32,32
0.0,928,704,32,32
0.0,960,704,32,32
0.0,960,736,32,32
0.0,928,736,32,32
0.0,896,736,32,32
0.0,864,736,32,32
0.0,864,704,32,32
0.0,896,704,32,32
0.0,896,672,32,32
0.0,864,672,32,32
0.0,864,640,32,32
0.0,864,640,32,32
0.0,896,608,32,32
0.0,864,608,32,32
0.0,896,640,32,32
0.0,832,576,32,32
0.0,800,576,32,32
0.0,800,608,32,32
0.0,832,608,32,32
0.0,832,640,32,32
0.0,800,640,32,32
0.0,800,672,32,32
0.0,832,672,32,32
0.0,832,704,32,32
0.0,800,704,32,32
0.0,800,736,32,32
0.0,832,736,32,32
0.0,768,736,32,32
0.0,736,736,32,32
0.0,704,736,32,32
0.0,672,736,32,32
0.0,640,736,32,32
0.0,640,704,32,32
0.0,672,704,32,32
0.0,672,672,32,32
0.0,704,672,32,32
0.0,704,640,32,32
0.0,736,640,32,32
0.0,736,608,32,32
0.0,768,608,32,32
0.0,768,576,32,32
0.0,768,640,32,32
0.0,768,672,32,32
0.0,768,704,32,32
0.0,736,704,32,32
0.0,736,672,32,32
0.0,704,704,32,32
0.0,640,672,32,32
0.0,640,640,32,32
0.0,672,640,32,32
0.0,672,608,32,32
0.0,640,608,32,32
0.0,672,576,32,32
0.0,704,576,32,32
0.0,704,608,32,32
0.0,736,576,32,32
0.0,640,576,32,32
1.0,576,576,32,32
1.0,576,608,32,32
0.0,608,576,32,32
0.0,608,608,32,32
0.0,608,640,32,32
0.0,576,640,32,32
0.0,576,672,32,32
0.0,608,672,32,32
0.0,608,704,32,32
0.0,576,704,32,32
0.0,576,736,32,32
0.0,608,736,32,32
0.0,544,736,32,32
0.0,480,736,32,32
0.0,512,736,32,32
0.0,512,704,32,32
0.0,544,704,32,32
0.0,480,704,32,32
0.0,448,704,32,32
0.0,448,736,32,32
0.0,416,736,32,32
0.0,416,704,32,32
0.0,384,704,32,32
0.0,384,736,32,32
0.0,320,736,32,32
0.0,352,704,32,32
0.0,352,736,32,32
0.0,320,704,32,32
0.0,320,672,32,32
0.0,320,640,32,32
0.0,288,640,32,32
0.0,352,640,32,32
0.0,352,672,32,32
0.0,384,672,32,32
0.0,384,640,32,32
0.0,416,640,32,32
0.0,416,672,32,32
0.0,448,672,32,32
0.0,448,640,32,32
0.0,480,640,32,32
0.0,480,672,32,32
0.0,512,672,32,32
0.0,512,640,32,32
0.0,544,640,32,32
0.0,544,672,32,32
0.0,544,608,32,32
0.0,544,576,32,32
0.0,544,544,32,32
0.0,512,544,32,32
0.0,512,576,32,32
0.0,512,608,32,32
0.0,480,608,32,32
0.0,480,576,32,32
0.0,480,544,32,32
0.0,448,544,32,32
0.0,448,576,32,32
0.0,448,608,32,32
0.0,416,608,32,32
0.0,416,576,32,32
0.0,416,544,32,32
0.0,384,544,32,32
0.0,384,576,32,32
0.0,384,608,32,32
0.0,352,608,32,32
0.0,352,576,32,32
0.0,352,544,32,32
0.0,320,544,32,32
0.0,320,576,32,32
0.0,320,608,32,32
0.0,288,608,32,32
0.0,288,576,32,32
0.0,288,544,32,32
0.0,288,512,32,32
0.0,320,512,32,32
0.0,320,480,32,32
0.0,288,480,32,32
0.0,288,448,32,32
0.0,320,448,32,32
0.0,320,448,32,32
0.0,288,416,32,32
0.0,320,416,32,32
0.0,320,384,32,32
0.0,288,384,32,32
0.0,288,352,32,32
0.0,320,352,32,32
0.0,320,320,32,32
0.0,288,320,32,32
0.0,352,320,32,32
0.0,352,352,32,32
0.0,384,352,32,32
0.0,384,320,32,32
0.0,416,320,32,32
0.0,416,352,32,32
0.0,448,352,32,32
0.0,448,320,32,32
0.0,480,320,32,32
0.0,480,352,32,32
0.0,512,352,32,32
0.0,512,320,32,32
0.0,544,320,32,32
0.0,544,352,32,32
0.0,576,320,32,32
0.0,544,384,32,32
0.0,544,416,32,32
0.0,512,416,32,32
0.0,512,384,32,32
0.0,480,384,32,32
0.0,480,416,32,32
0.0,480,448,32,32
0.0,480,480,32,32
0.0,512,480,32,32
0.0,512,448,32,32
0.0,544,448,32,32
0.0,544,480,32,32
0.0,448,480,32,32
0.0,416,480,32,32
0.0,384,480,32,32
0.0,352,480,32,32
0.0,352,448,32,32
0.0,384,448,32,32
0.0,416,448,32,32
0.0,448,448,32,32
0.0,448,416,32,32
0.0,416,416,32,32
0.0,416,384,32,32
0.0,448,384,32,32
0.0,384,384,32,32
0.0,384,416,32,32
0.0,352,416,32,32
0.0,352,384,32,32
1.0,544,160,32,32
1.0,416,320,32,32
1.0,416,384,32,32
1.0,416,352,32,32
3.0,256,64,32,32
3.0,96,320,32,32
3.0,64,672,32,32
3.0,288,544,32,32
3.0,544,704,32,32
3.0,512,448,32,32
3.0,512,96,32,32
3.0,768,64,32,32
3.0,928,128,32,32
3.0,736,224,32,32
3.0,928,416,32,32
3.0,896,672,32,32
3.0,640,480,32,32
4.1,288,288,32,32
4.1,704,128,32,32
4.1,608,512,32,32
4.1,192,608,32,32
4.1,960,736,32,32
4.1,960,32,32,32
4.2,352,32,32,32
4.2,544,480,32,32
4.2,320,736,32,32
4.2,608,576,32,32
4.2,640,128,32,32
2.0,64,64,32,32
